dq_id,load_id,source_name,source_table,source_record_id,business_key,rule_id,field_name,severity,action,original_value,clean_value,details,detected_at
3203,3,Claim.csv,raw.claim_csv,127,T00126,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00012'},2026-09-25 00:16:29.692367+00:00
3204,3,Claim.csv,raw.claim_csv,159,T00158,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00012'},2026-09-25 00:16:29.692367+00:00
3205,3,Claim.csv,raw.claim_csv,177,H00176,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3206,3,Claim.csv,raw.claim_csv,204,H00203,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3207,3,Claim_Payment.csv,raw.claim_payment_csv,18,PAY00018,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H00019'},2026-09-25 00:16:29.692367+00:00
3208,3,Claim_Payment.csv,raw.claim_payment_csv,22,PAY00022,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'D00023'},2026-09-25 00:16:29.692367+00:00
3209,3,Claim_Payment.csv,raw.claim_payment_csv,23,PAY00023,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'T00022'},2026-09-25 00:16:29.692367+00:00
3210,3,Claim_Payment.csv,raw.claim_payment_csv,24,PAY00024,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H00024'},2026-09-25 00:16:29.692367+00:00
3211,3,Claim_Payment.csv,raw.claim_payment_csv,33,PAY00033,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H00033'},2026-09-25 00:16:29.692367+00:00
3212,3,Claim_Payment.csv,raw.claim_payment_csv,70,PAY00070,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'D00070'},2026-09-25 00:16:29.692367+00:00
3213,3,Claim_Payment.csv,raw.claim_payment_csv,74,PAY00074,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'D00072'},2026-09-25 00:16:29.692367+00:00
3214,3,Claim_Payment.csv,raw.claim_payment_csv,77,PAY00077,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'D00077'},2026-09-25 00:16:29.692367+00:00
3215,3,Claim_Payment.csv,raw.claim_payment_csv,102,PAY00102,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'D00100'},2026-09-25 00:16:29.692367+00:00
3216,3,Claim_Payment.csv,raw.claim_payment_csv,109,PAY00109,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'D00109'},2026-09-25 00:16:29.692367+00:00
3217,3,Claim_Payment.csv,raw.claim_payment_csv,128,PAY00128,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'T00126'},2026-09-25 00:16:29.692367+00:00
3218,3,Claim_Payment.csv,raw.claim_payment_csv,158,PAY00158,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'T00158'},2026-09-25 00:16:29.692367+00:00
3219,3,Claim_Payment.csv,raw.claim_payment_csv,176,PAY00176,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H00176'},2026-09-25 00:16:29.692367+00:00
3220,3,Claim_Payment.csv,raw.claim_payment_csv,196,PAY00196,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H90001'},2026-09-25 00:16:29.692367+00:00
3221,3,Claim_Payment.csv,raw.claim_payment_csv,197,PAY00197,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H90002'},2026-09-25 00:16:29.692367+00:00
3222,3,Claim_Payment.csv,raw.claim_payment_csv,198,PAY00198,ORPHAN_FK,,error,quarantined,,,{'claim_id': 'H90003'},2026-09-25 00:16:29.692367+00:00
3223,3,Policy_Premium.csv,raw.policy_premium_csv,646,PRM000646,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3224,3,Policy_Premium.csv,raw.policy_premium_csv,2267,PRM002267,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3225,3,Policy_Premium.csv,raw.policy_premium_csv,3,PRM000003,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3226,3,Policy_Premium.csv,raw.policy_premium_csv,26,PRM000026,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00141'},2026-09-25 00:16:29.692367+00:00
3227,3,Policy_Premium.csv,raw.policy_premium_csv,27,PRM000027,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00142'},2026-09-25 00:16:29.692367+00:00
3228,3,Policy_Premium.csv,raw.policy_premium_csv,28,PRM000028,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00103'},2026-09-25 00:16:29.692367+00:00
3229,3,Policy_Premium.csv,raw.policy_premium_csv,29,PRM000029,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00098'},2026-09-25 00:16:29.692367+00:00
3230,3,Policy_Premium.csv,raw.policy_premium_csv,33,PRM000033,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3231,3,Policy_Premium.csv,raw.policy_premium_csv,35,PRM000035,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00096'},2026-09-25 00:16:29.692367+00:00
3232,3,Policy_Premium.csv,raw.policy_premium_csv,36,PRM000036,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00046'},2026-09-25 00:16:29.692367+00:00
3233,3,Policy_Premium.csv,raw.policy_premium_csv,37,PRM000037,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00050'},2026-09-25 00:16:29.692367+00:00
3234,3,Policy_Premium.csv,raw.policy_premium_csv,38,PRM000038,INVALID_REQUIRED,,error,quarantined,,,{'policy_id': 'P00101'},2026-09-25 00:16:29.692367+00:00
3235,3,Policy_Premium.csv,raw.policy_premium_csv,42,PRM000042,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3236,3,Policy_Premium.csv,raw.policy_premium_csv,70,PRM000070,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3237,3,Policy_Premium.csv,raw.policy_premium_csv,80,PRM000080,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3238,3,Policy_Premium.csv,raw.policy_premium_csv,111,PRM000111,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3239,3,Policy_Premium.csv,raw.policy_premium_csv,122,PRM000122,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3240,3,Policy_Premium.csv,raw.policy_premium_csv,156,PRM000156,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3241,3,Policy_Premium.csv,raw.policy_premium_csv,168,PRM000168,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3242,3,Policy_Premium.csv,raw.policy_premium_csv,200,PRM000200,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3243,3,Policy_Premium.csv,raw.policy_premium_csv,213,PRM000213,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3244,3,Policy_Premium.csv,raw.policy_premium_csv,253,PRM000253,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3245,3,Policy_Premium.csv,raw.policy_premium_csv,269,PRM000269,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3246,3,Policy_Premium.csv,raw.policy_premium_csv,276,PRM000276,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00011'},2026-09-25 00:16:29.692367+00:00
3247,3,Policy_Premium.csv,raw.policy_premium_csv,315,PRM000315,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3248,3,Policy_Premium.csv,raw.policy_premium_csv,332,PRM000332,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3249,3,Policy_Premium.csv,raw.policy_premium_csv,376,PRM000376,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3250,3,Policy_Premium.csv,raw.policy_premium_csv,392,PRM000392,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3251,3,Policy_Premium.csv,raw.policy_premium_csv,440,PRM000440,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3252,3,Policy_Premium.csv,raw.policy_premium_csv,458,PRM000458,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3253,3,Policy_Premium.csv,raw.policy_premium_csv,508,PRM000508,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3254,3,Policy_Premium.csv,raw.policy_premium_csv,525,PRM000525,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3255,3,Policy_Premium.csv,raw.policy_premium_csv,573,PRM000573,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3256,3,Policy_Premium.csv,raw.policy_premium_csv,591,PRM000591,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3257,3,Policy_Premium.csv,raw.policy_premium_csv,665,PRM000665,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3258,3,Policy_Premium.csv,raw.policy_premium_csv,723,PRM000723,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3259,3,Policy_Premium.csv,raw.policy_premium_csv,742,PRM000742,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3260,3,Policy_Premium.csv,raw.policy_premium_csv,797,PRM000797,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3261,3,Policy_Premium.csv,raw.policy_premium_csv,818,PRM000818,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3262,3,Policy_Premium.csv,raw.policy_premium_csv,879,PRM000879,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3263,3,Policy_Premium.csv,raw.policy_premium_csv,899,PRM000899,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3264,3,Policy_Premium.csv,raw.policy_premium_csv,965,PRM000965,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3265,3,Policy_Premium.csv,raw.policy_premium_csv,984,PRM000984,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3266,3,Policy_Premium.csv,raw.policy_premium_csv,1049,PRM001049,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3267,3,Policy_Premium.csv,raw.policy_premium_csv,1070,PRM001070,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3268,3,Policy_Premium.csv,raw.policy_premium_csv,1135,PRM001135,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3269,3,Policy_Premium.csv,raw.policy_premium_csv,1154,PRM001154,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3270,3,Policy_Premium.csv,raw.policy_premium_csv,1165,PRM001165,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00011'},2026-09-25 00:16:29.692367+00:00
3271,3,Policy_Premium.csv,raw.policy_premium_csv,1228,PRM001228,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3272,3,Policy_Premium.csv,raw.policy_premium_csv,1248,PRM001248,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3273,3,Policy_Premium.csv,raw.policy_premium_csv,1316,PRM001316,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3274,3,Policy_Premium.csv,raw.policy_premium_csv,1337,PRM001337,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3275,3,Policy_Premium.csv,raw.policy_premium_csv,1408,PRM001408,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3276,3,Policy_Premium.csv,raw.policy_premium_csv,1429,PRM001429,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3277,3,Policy_Premium.csv,raw.policy_premium_csv,1509,PRM001509,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3278,3,Policy_Premium.csv,raw.policy_premium_csv,1528,PRM001528,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3279,3,Policy_Premium.csv,raw.policy_premium_csv,1605,PRM001605,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3280,3,Policy_Premium.csv,raw.policy_premium_csv,1626,PRM001626,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3281,3,Policy_Premium.csv,raw.policy_premium_csv,1706,PRM001706,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3282,3,Policy_Premium.csv,raw.policy_premium_csv,1728,PRM001728,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3283,3,Policy_Premium.csv,raw.policy_premium_csv,1814,PRM001814,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3284,3,Policy_Premium.csv,raw.policy_premium_csv,1835,PRM001835,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3285,3,Policy_Premium.csv,raw.policy_premium_csv,1889,PRM001889,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00012'},2026-09-25 00:16:29.692367+00:00
3286,3,Policy_Premium.csv,raw.policy_premium_csv,1921,PRM001921,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3287,3,Policy_Premium.csv,raw.policy_premium_csv,1943,PRM001943,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3288,3,Policy_Premium.csv,raw.policy_premium_csv,2032,PRM002032,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3289,3,Policy_Premium.csv,raw.policy_premium_csv,2054,PRM002054,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3290,3,Policy_Premium.csv,raw.policy_premium_csv,2151,PRM002151,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3291,3,Policy_Premium.csv,raw.policy_premium_csv,2172,PRM002172,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3292,3,Policy_Premium.csv,raw.policy_premium_csv,2291,PRM002291,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3293,3,Policy_Premium.csv,raw.policy_premium_csv,2388,PRM002388,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3294,3,Policy_Premium.csv,raw.policy_premium_csv,2411,PRM002411,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3295,3,Policy_Premium.csv,raw.policy_premium_csv,2425,PRM002425,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00011'},2026-09-25 00:16:29.692367+00:00
3296,3,Policy_Premium.csv,raw.policy_premium_csv,2513,PRM002513,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3297,3,Policy_Premium.csv,raw.policy_premium_csv,2535,PRM002535,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3298,3,Policy_Premium.csv,raw.policy_premium_csv,2630,PRM002630,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3299,3,Policy_Premium.csv,raw.policy_premium_csv,2653,PRM002653,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3300,3,Policy_Premium.csv,raw.policy_premium_csv,2748,PRM002748,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3301,3,Policy_Premium.csv,raw.policy_premium_csv,2771,PRM002771,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3302,3,Policy_Premium.csv,raw.policy_premium_csv,2872,PRM002872,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3303,3,Policy_Premium.csv,raw.policy_premium_csv,2895,PRM002895,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00013'},2026-09-25 00:16:29.692367+00:00
3304,3,Policy_Premium.csv,raw.policy_premium_csv,2988,PRM002988,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3305,3,Policy_Premium.csv,raw.policy_premium_csv,3093,PRM003093,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00014'},2026-09-25 00:16:29.692367+00:00
3306,3,Policy_Premium.csv,raw.policy_premium_csv,3109,PRM003109,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00181'},2026-09-25 00:16:29.692367+00:00
3307,3,Policy_Premium.csv,raw.policy_premium_csv,3110,PRM003110,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00182'},2026-09-25 00:16:29.692367+00:00
3308,3,Policy_Premium.csv,raw.policy_premium_csv,3111,PRM003111,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P00183'},2026-09-25 00:16:29.692367+00:00
3309,3,Policy_Premium.csv,raw.policy_premium_csv,3112,PRM003112,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P90001'},2026-09-25 00:16:29.692367+00:00
3310,3,Policy_Premium.csv,raw.policy_premium_csv,3113,PRM003113,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P90002'},2026-09-25 00:16:29.692367+00:00
3311,3,Policy_Premium.csv,raw.policy_premium_csv,3114,PRM003114,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P90003'},2026-09-25 00:16:29.692367+00:00
3312,3,Policy_Premium.csv,raw.policy_premium_csv,3115,PRM003115,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P90004'},2026-09-25 00:16:29.692367+00:00
3313,3,Policy_Premium.csv,raw.policy_premium_csv,3116,PRM003116,ORPHAN_FK,,error,quarantined,,,{'policy_id': 'P90005'},2026-09-25 00:16:29.692367+00:00
3314,3,D00072.json,raw.claim_detail_files,9,D00072,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'D00072'},2026-09-25 00:16:29.692367+00:00
3315,3,D00077.json,raw.claim_detail_files,13,D00077,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'D00077'},2026-09-25 00:16:29.692367+00:00
3316,3,D00100.json,raw.claim_detail_files,22,D00100,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'D00100'},2026-09-25 00:16:29.692367+00:00
3317,3,D00109.json,raw.claim_detail_files,27,D00109,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'D00109'},2026-09-25 00:16:29.692367+00:00
3318,3,H00019.json,raw.claim_detail_files,66,H00019,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H00019'},2026-09-25 00:16:29.692367+00:00
3319,3,H00024.json,raw.claim_detail_files,69,H00024,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H00024'},2026-09-25 00:16:29.692367+00:00
3320,3,H00033.json,raw.claim_detail_files,75,H00033,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H00033'},2026-09-25 00:16:29.692367+00:00
3321,3,H00176.json,raw.claim_detail_files,152,H00176,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H00176'},2026-09-25 00:16:29.692367+00:00
3322,3,H00203.json,raw.claim_detail_files,167,H00203,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H00203'},2026-09-25 00:16:29.692367+00:00
3323,3,H90001.json,raw.claim_detail_files,172,H90001,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90001'},2026-09-25 00:16:29.692367+00:00
3324,3,H90002.json,raw.claim_detail_files,173,H90002,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90002'},2026-09-25 00:16:29.692367+00:00
3325,3,H90003.json,raw.claim_detail_files,174,H90003,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90003'},2026-09-25 00:16:29.692367+00:00
3326,3,H90004.json,raw.claim_detail_files,175,H90004,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'H90004'},2026-09-25 00:16:29.692367+00:00
3327,3,T00022.json,raw.claim_detail_files,180,T00022,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'T00022'},2026-09-25 00:16:29.692367+00:00
3328,3,T00126.json,raw.claim_detail_files,198,T00126,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'T00126'},2026-09-25 00:16:29.692367+00:00
3329,3,T00158.json,raw.claim_detail_files,202,T00158,JSON_ORPHAN,,error,quarantined,,,{'claim_id': 'T00158'},2026-09-25 00:16:29.692367+00:00
3330,3,Claim.csv,raw.claim_csv,38,T00037,MISS_ERROR,service_date,error,flagged,,,{'repair_candidate': 'JSON min(line_items.service_date)'},2026-09-25 00:16:29.692367+00:00
3331,3,Claim.csv,raw.claim_csv,39,T00038,MISS_ERROR,service_date,error,flagged,,,{'repair_candidate': 'JSON min(line_items.service_date)'},2026-09-25 00:16:29.692367+00:00
3332,3,Claim.csv,raw.claim_csv,36,T00035,MISS_ERROR,claim_amount,error,flagged,,,{'repair_candidate': 'JSON reconciled line-item total'},2026-09-25 00:16:29.692367+00:00
3333,3,Claim.csv,raw.claim_csv,37,H00036,MISS_ERROR,claim_amount,error,flagged,,,{'repair_candidate': 'JSON reconciled line-item total'},2026-09-25 00:16:29.692367+00:00
3334,3,Claim_Payment.csv,raw.claim_payment_csv,9,PAY00009,MISS_ERROR,decision_date,error,flagged,,,{'reason': 'decided payment row is missing decision_date'},2026-09-25 00:16:29.692367+00:00
3335,3,Claim_Payment.csv,raw.claim_payment_csv,10,PAY00010,MISS_ERROR,decision_date,error,flagged,,,{'reason': 'decided payment row is missing decision_date'},2026-09-25 00:16:29.692367+00:00
3336,3,Claim.csv / JSON directory,staging.claims,3,D00002,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3337,3,Claim.csv / JSON directory,staging.claims,7,D00006,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3338,3,Claim.csv / JSON directory,staging.claims,9,D00008,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3339,3,Claim.csv / JSON directory,staging.claims,11,D00010,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3340,3,Claim.csv / JSON directory,staging.claims,31,D00030,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3341,3,Claim.csv / JSON directory,staging.claims,35,D00034,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3342,3,Claim.csv / JSON directory,staging.claims,44,D00043,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3343,3,Claim.csv / JSON directory,staging.claims,46,D00045,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3344,3,Claim.csv / JSON directory,staging.claims,49,D00048,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3345,3,Claim.csv / JSON directory,staging.claims,50,D00049,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3346,3,Claim.csv / JSON directory,staging.claims,62,D00061,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3347,3,Claim.csv / JSON directory,staging.claims,66,D00065,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3348,3,Claim.csv / JSON directory,staging.claims,69,D00068,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3349,3,Claim.csv / JSON directory,staging.claims,72,D00071,JSON_MISSING_FILE,,warning,flagged,,,{'reason': 'no parseable JSON detail exists for the claim'},2026-09-25 00:16:29.692367+00:00
3350,3,Customer.csv,staging.customers,21,C00021,CORE_DOB_NULLIFIED,date_of_birth,error,repaired,2030-01-01,,{'reason': 'DOB is outside the valid extract-end age range (18-89) and no authoritative alternate source exists'},2026-09-25 00:16:31.795313+00:00
3351,3,Customer.csv,staging.customers,22,C00022,CORE_DOB_NULLIFIED,date_of_birth,error,repaired,1900-01-01,,{'reason': 'DOB is outside the valid extract-end age range (18-89) and no authoritative alternate source exists'},2026-09-25 00:16:31.795313+00:00
3352,3,Claim.csv + JSON,staging.claims,26,H00025,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,2023-11-10,2024-05-07,{'json_service_date': '2024-05-07'},2026-09-25 00:16:31.795313+00:00
3353,3,Claim.csv + JSON,staging.claims,27,H00026,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,2022-03-15,2024-05-04,{'json_service_date': '2024-05-04'},2026-09-25 00:16:31.795313+00:00
3354,3,Claim.csv + JSON,staging.claims,29,H00028,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,2024-06-12,2024-05-31,{'json_service_date': '2024-05-31'},2026-09-25 00:16:31.795313+00:00
